artist_id,artist_mbid,artist_7did,artist_name
'ARDC3571187B9988E1','c264723e-b2ce-4862-b646-4d2b1271174c',5181,'Nu Flavor'
'ARLZLMN1187B9AD1C','092b603f-eb4c-4958-b10e-02420de5885',4066,'The Cars'
'ARDXGVT124207832C0','',494025,'Twinkle Twinkle Little Rock Star'
'ARIXGOC1187FB54F4','ed0076ca-cc35-4ea4-86ad-efaf4afcb4dc',39498,'John Wayne'
'ARW1BRR1187B996332','9e643ff3-c2ea-4530-9fe2-630f96c42548',192722,'Voyager Series'
'ARDPFGP1187B98A58A','11b1a7c4-3a48-43f8-9d57-6a81fdd1eeba',124,'Concretes'
'ARA7LD41187FB4DC0C','da9c8b49-8e05-47e1-9578-7ca88d8b5a6c',308850,'Don Campbell'
'ARKVMRR122CC3B110A','',587384,'The Booth Brothers'
'ARWIMT21187B9B5AEC','9d2c8965-283a-4abc-bdcd-9b27d7f87a44',4940,'Joe Turner_ Joe Houston_ L. C. Williams'
'ARWBN9B1187B988B95','3b1464ca-c640-4102-b4a4-aaca9ddca442',63620,'Eberhard Weber'
'ARGHV4C1187B995847','235ccec4-6246-4a06-b9c1-e8c650d3cd91',106831,'The Mustangs'
'AR0V36F1187FB366B1','fce5eb9a-95a7-4a54-b9e4-fe1b036fbe57',2259,'The Chieftains;Colin James'
'AR966X21187B9AC463','8d36e1ac-d721-4138-ac00-f851bbaab44c',4094,'Paul Simon'
'ARIHWZG11F50C50E1C','730a3cf6-cd0d-459a-9271-8a000848f39f',71904,'Vivian Khor'
'ARUUP4L1187B9B72E','f569a00a-a5d4-4269-b383-e125a0b515a4',11354,'Diamanda Galas'
'ARJJKAA1187B9ADAF1','fc31ddde-0030-4cc3-9180-5cc4e7004fef',61843,'Rolfe Kent'
'ARJTX7M1187FB4CED3','96742ec2-b733-4ac6-b493-7e056a43b357',16755,'Be Bop Deluxe'
'ARV21JS1187B99E516','0b696251-6f12-42e1-9302-926581ea5e08',58476,'Jerry Lewis'
'ARC5Q0L1187B98D463','54ce7300-69ad-42ec-9327-53d61ead2a0c',303777,'Enter the Haggis'
'ARPTC8L119B340323E','4cbc9839-c43e-42e6-9d84-b44045cf03ba',154989,'Chuck Wicks'
'ARLFUII1187FB565E5','bf415dc0-de39-453c-b9b1-baf4844870d0',7644,'I Wayne'
'ARHKOPH11F919A768','19d7529b-c9f7-4220-88b8-ab747f4aee15',72191,'Coffinberry'
'AR9UPVA1187FB51260','5d8f51d7-0531-46a4-b604-3e758ff58283',327831,'Brent Lam'
'ARDBFT21187B98E524','283d1035-e14b-45ee-a977-b533ea47cafc',69126,'Janitor Joe'
'ARDUBUY12086C1464','03e38604-afc8-4f63-a3b2-2cbd73aab612',325613,'Brenda Boykin'
'ARD7U0O1187FB5531A','8153997d-0a0a-4f4a-8aa1-278bb2d7d006',94411,'Andre Verchuren'
'ARLUF1T1187FB3603','40627299-0979-45ba-8924-2af5fdc36ea8',127901,'Ricardo Arjona'
'ARNLE621187B98ECB5','922a18b1-0aba-4868-8f38-2aa4f324fe16',340479,'Mannheim Steamroller'
'AR7V3VQ1187B9A08AA','be20bc8d-fe9e-4572-a053-64ffb6bf8cb8',95959,'At All Cost'
'AR9DO2O1187FB53637','2f253ad2-e391-48c3-a79c-f44b9a8a0981',250520,'ColdWorld'
'ARW6LIW1187B9966CD','293beca8-bc04-48b2-a087-c9bc46412dba',36526,'JERRY WALLACE'
'ARNNM56119B86686EA','aab35942-f176-4f77-bbf9-1d6aa98ccf3f',38703,'Luke Bryan'
'ARIYFYD1187FB3F0E5','060a208f-fbf9-4cf0-9d1c-8dd21077f6a1',544472,'Anan\xc3\xa9'
'ARPUEAL1187FB57814','f8796712-19fd-49ca-9cc7-99c30215b3cd',7339,b"Gov't Mule"
'ARFJXTS11F4C83E24E','c1cc23f6-4c10-4508-bf16-5c7e0e8c9ce3',204033,'Defect & Quixotic'
'ARCLJQZ11E2835CE37','209311f4-f9c2-4e44-95c4-f7708f9cc10f',128317,'Alvin Youngblood\xc2\xa0Hart'
'ARW70HR1187B9A358C','2fae3969-96cb-4dea-91c8-9108848de808',28789,'Aleks Syntek'
'ARDUOSV1187B9894D5','d881229b-f812-4f1c-8b5d-22dd06e96b42',30117,'Wes King'
'ARQXAGC12472CE2BBD','ac542576-2a99-4c79-9e84-fb1192b7176c',442830,'Spiral Stairs'
'ARP5MSK1187B99A54C','be404497-eaee-420b-ba4b-6331bf6056cd',361071,'Jimmy Burns'
'AR3793X1187FB50CB3','c707b37e-cb5c-4694-be4d-46beefcb2475',4010,'Rea_ Chris'
'ARD6L7O1187B995ADA','1dcb045b-12f1-4105-97f0-61fcb1b152c5',175858,'Dave Valentin'
'ARSZIBW1187B994053','f6580b26-77f7-4a7b-8513-6db0476e8f21',41212,'James Newton Howard'
'ARNV7U61187FB54DC','4a54c00d-1b27-4100-9830-11fbbed577af',319944,'Faith Yang'
'ARQKXX41187FB4EB0E','c543f4b7-189d-4be2-8a62-d9f67a9db3ce',199858,'Baby D'
'ARZXTEY1187B9997A7','bea235a0-db63-44b1-881e-264d25791f5a',14716,'Juelz Santana / Bezel'
'ARHUEFT1187B989694','76bdbf71-a74a-47f3-8276-d21bd5bd2dba',338678,'Lunasicc'
'AR1XVTM1187B996D57','32870dd7-5d9c-4e05-beba-cf1e13d1ea9',1698,'I Nuovi Angeli'
'AREEUJE1241B9C773F','',104082,b"Art Blakey's Jazz Messengers"
'ARJ9DSA1187B990E00','4756395c-57ed-4a63-afb2-01117f14dff6',1633,'John Mayall'
'AREMPZY1187B9B8FF3','c0cc5d77-937d-4296-a349-0a09d733fbf',11476,'David Banner'
'ARH5AAF1187B991D23','db36efcc-6a79-4f34-a2e8-78d721031bbe',17073,'June Hutton'
'AR3Q48J1187FB55278','3697647f-1839-479e-98a1-9ad39004d923',750,'The Rapture'
'ARAUFKZ1242077FBD1','01e1c1da-e772-460b-bc62-8dde8cbdd369',426274,'J Bostron & Beretta'
'ARPOPBQ11F4C83D36D','987dbb5a-1593-4b83-8e42-fb6f3861154e',249776,'DJ Spinn'
'ARMKO9M1187B9B0848','b049efcb-cd14-4aa4-aa2e-85b5f468f7fe',189987,'Theodis Ealey'
'AR6ZYK41187B9996B','30d72af8-c802-4c47-aab9-e9f589f9b19c',30293,'Kenny Price'
'AR7N7MI1187FB46935','67930b3e-e00b-469f-8c74-fd69f20522ec',60366,'Sade'
'ARYNSN31187FB4C573','af308783-61fb-492b-9c37-a8cf48f2f064',172352,'Bizzy Bone Presents'
'AR8W2DS1187B9B6E36','c11db213-a40e-43c1-b2b7-cc2f0f08cb5',177304,'Alex Theory'
'ARQVTCN11E2835DFFD','f4847b22-6278-4963-aae6-43f6958ec261',3254,'Marcel Mouloudji'
'AR8SRQ31187FB4D477','73faa89a-ee00-4e40-b68e-80e4891dbc45',15670,'Ten Years After'
'AR609UN1187FB53FA1','5dd9923a-5575-4b91-8775-1304e6fe8004',60156,'Pride Tiger'
'ARN5BHA1187B99E072','eee13110-312e-460d-a996-74ba3a11e64d',326381,'Leonard Kwan'
'ARWYDXE12420780913','be1cd53f-6c81-44e4-87d5-59a0e99eb58d',415823,'Baby Grand'
'ARJAOPV1187B9A96D9','227e2a61-a638-45f8-b269-76d23a83da79',131401,'Javier Mendoza Band'
'ARQFPCY1187FB552CE','4fc2d64d-888a-4bc3-aed5-761a8e854568',107727,'Sapo'
'ARDHKHJ1187B9B62EA','e8d2db0f-fb4c-40b7-8100-ad0deddd539f',131383,'Steve Wilson'
'ARJGIOD1187B9AE920','d339efbb-77b9-4147-ba9e-59f2f24550b2',8908,'Kelly Clarkson'
'ARP9QX11187FB50EE','ca637a6d-ec32-4803-bef2-4c7ecbc44faf',400447,'Ulytau'
'ARDAONS11F4C844929','',326046,'Ray Kane'
'ARG9E8O1187B99AB4F','27784398-3ad0-4baf-bf17-82b37fe03ef',91107,'Bury Your Dead'
'AR27XEH1187FB4EC83','6512f989-faee-40ec-903d-5ffd6e32ccb0',323478,'Les Blaireaux'
'ARJJRZ41187FB4C856','6dd5961a-16e7-4f03-8385-b251e12f9698',434953,'Jewel'
'ARFG9M11187FB3BBC','105cb876-cf7e-4b67-a485-61c0cfe7011',146913,'C-Side & Petit Mal'
'AR9RTS51187B996CC8','73aaebf1-c6a4-4211-9089-62e65f9e199a',7962,'John Legend [feat. Buju Banton]'
'ARB3YS71187FB4E54E','ba713ef2-53b7-4990-92ff-8611dd6cb716',17247,'Tomorrow'
'AR0B5HI1187B9B9DB9','5d14f4d0-2f40-42fc-8dbe-3d729314fa12',39733,'Silv\xc3\xa9rio Pessoa'
'AR0N0DX1187FB41327','4fafdd2b-4cd0-4cc7-a338-cd94cfceeea4',82,'The Master Musicians of Jajouka featuring Bachir Attar'
'AR1VWD91187FB4CE99','4d8afa16-4018-4ca8-8b5e-ede8f9314562',391,'The Animals_ Sonny Boy Williamson'
'AR8Q4RZ1187FB46BDC','f1a3fb4a-fff6-4556-a290-3704b109da90',9558,'T-Bone Walker'
'AR0CANF1187B9AF35F','c71abd83-9d66-4c7b-9f0d-c9c36e85a955',7037,'Dilated Peoples'
'ARIULTJ1187B9A2017','67ee5be4-9384-4408-8e27-679b7bb040c',217605,'Neviss'
'ARMW8O71187B98CD90','049f3e13-75f1-4454-8fd2-3605936ab794',97452,'Ang\xc3\xa9lla Christie'
'ARM63WJ1187B9951EA','a58d6509-7716-4b2f-a145-c642144bbd76',403537,'Autumnblaze'
'ARVUAJC1187B9908A5','dcaedaf8-b460-4966-8a05-1a080a6734f',263179,'Speedball'
'AR6TD9K1187B9A207D','f5625c87-5a62-4b3b-a375-fe08a71acddc',9253,'Sister Rosetta Tharpe'
'ARDI88R1187B98DAB2','fd87374e-ffde-4d36-89a8-8a073f795666',7725,'Foxy Brown'
'ARUKJUP12086C14589','8a5f2736-bcde-4a2e-8d50-72631d66a7ef',2799,'Ram\xc3\xb3n Vargas;Vladimir Jurowski'
'ARFELOH1187B991F95','65b785d9-499f-48e6-9063-3a1fd1bd488d',19967,'Niraj Chag'
'AR9YWMS1187FB43A34','77c167d2-4965-4421-830a-9815e4956475',4837,'Dinosaur Jr'
'ARJ9DSA1187B990E00','4756395c-57ed-4a63-afb2-01117f14dff6',1633,'John And The Bluesbreakers Mayall'
'ARMBDNQ1187FB3F3EC','0699d65f-fe02-47b6-9a7b-3439025cf281',239373,'Arthur Tracy'
'ARY02GH1187B99B223','050bd499-feba-4321-93d7-27b96a60d504',389584,'Zombie Girl'
'ARE0OLY1187B9AD19F','db0fc330-1fa1-43f8-a33f-33eaf6a97d78',6884,'Jesse Malin and The St. Marks Social'
'ARB06Z71187B99049A','c736201c-546d-469f-8475-4415db60aad0',1688,'S\xc3\xa9amus Egan'
'ARPLE851187B9B2B7C','65f80dd0-19de-4ce7-ba11-5456139efa52',21164,'Superchumbo'
'AR3DYAD1187FB3964E','5810667a-9db6-4fd0-abac-667cdac5d415',2179,'Chet Atkins'
'AR69GPS1187B99E556','abfbd5c8-c763-45e0-b321-14f6268c8410',132144,'SUMO'
'ARNNBW81187FB55594','b29c45fe-3e06-4736-9053-1cbe93f61691',161566,'We Show Up On Radar'
'AR5BX3Y1187FB39E93','2c7e21ad-9b16-42df-9f9b-d583ce70a88a',69870,'Slightly Stoopid'
'ARDL6T21187FB36FDD','f5133038-c9d7-4fa2-8ec4-a44199571e25',168176,'C.J. Chenier'
'AR6DD3C1187FB3D775','d833ca14-1104-44b6-a90a-3b7d6ea5b139',267100,'Beaver Harris'
'ARWQQYJ1187B9ADC4C','f1145277-588e-4d5c-861b-98d266e8c561',75478,'Anubis Spire'
'AR573WK1187FB47167','a73d2e6b-60b6-4ff2-9e17-15355ce2c5b9',348531,'The Balustrade Ensemble'
'AR2TT8P1187B9B624D','5282c8d3-856f-45e6-a55a-b33e52eaf76e',251641,b"O'2L"
'ARLGIX31187B9AE9A0','f82bcf78-5b69-4622-a5ef-73800768d9ac',1298,'R. Kelly & Jay Z'
'AR4M1KM1187B9AC7E2','e7b587f7-e678-47c1-81dd-e7bb7855b0f9',40304,'Phil Spector'
'ARELA4P1187B991507','cb87bb99-3092-4be5-a515-ce8b0699f66f',22360,'Charles Williams And His Orchestra'
'ARJKZOP11F50C51177','',-1,'Colombiafrica - The Mystic Orchestra'
'ARXJJSN1187B98CB37','8c86f18c-6703-473c-a1ca-482abd0cca27',4458,'Bebe Winans'
'ARD39VZ1187B9B9A57','8a6ccf62-b8fa-46d7-87df-f2dd14e6280d',261,'Lloyd Banks'
'ARSTA431187B9A3599','24c0aaf3-4ac2-4f9a-9ce6-a1545a96f017',7528,'Kartik Seshadri'
'ARXBXVM11E9057944C','f51617fe-32fd-4562-b3d2-9ad12cd97d92',301089,'NewFound Road'
'ARHSYTC11F50C505F9','',171639,b"D' Militante"
'ARI9ZSM1187FB377C5','7614d716-7391-448b-b937-d52f66cadd46',446542,b"Pamelo Mounk'a"
'AR23SSG1187FB3AC75','aea213c9-5ba7-4160-a80e-84d9eed4a833',382405,'Rainie Yang'
'ARJ7SQ31187B9AF432','7cec4a03-0a83-4308-856a-afb8aa5db0fc',11635,'Billy Bragg & Wilco'
'AROGHQQ1187B9890E3','90c6bce5-f586-4652-8de7-351a6aa6a3ca',41256,'Mil'
'ARPPIDW1269FB37D97','',242668,'Mr Dubz'
'ARKCAKL121318C569E','826bd981-656f-48e2-b5ef-625f298d41a2',403324,'Erik Hassle'
'ARS26BQ1187B99466D','a03c336b-5295-4ad8-baa9-0309b47603c4',78095,'Spieluhrmelodien'
'ARAGMIV11F4C843F78','',68313,'Myrick "Freeze" Guillory'
'ARB2M051187FB56FA9','336f2e14-b064-45c8-8b2a-01663a0bee64',50458,'Ice-T & Chuck D'
'ARWV0Q11187FB4CDCE','0bccb6e4-b43b-4b3c-ac1c-1f4b065f6edc',240125,'Arc Angels'
'ARGCEOR1187B9A4E7D','a705982d-bda6-42aa-9a11-fb192447f66a',227466,'Eric Demarsan'
'ARW90Y31187B98FC7C','8dc3c6f8-1c44-4e0b-b17b-de6650e43c19',7674,'Pinchers & Ganglords'
'ARSEC9Q1187B98912D','d943c745-baf9-4aa4-b1ee-df76db44bec8',4116,'Colin James'
'AR5UVIM1187B98A8B9','659bdc60-503e-4cae-a953-59cfe90b7601',5346,'Dropline'
'ARFWL8S1187B9B4B44','847e8a0c-cc20-4213-9e16-975515c2a926',90222,'C\xc3\xa9line Dion'
'ARDSWIE1187FB39056','9ef8042a-2528-4f5c-b7c1-5e72b1efe170',16929,'Gang Starr Featuring Jeru The Damaja And Lil Dap'
'ARGCTOE122988F0925','',86884,'Lenn Hammond'
'ARENU9O1187B993B5E','38addbd1-4d51-4913-97a5-695e81d46099',36864,'Cool For August'
'ARTWPGO1187FB52DC3','cd5f7bd9-ee6f-4a99-8dd9-dc3afd9da736',4550,'Elephant Man'
'ARXLOGT1187FB45068','288af6c6-e5b7-4b2b-8f30-d164a05fa6a3',106363,'Jennifer Brown'
'AR08GQF1187B98E316','9661a587-fdb1-461d-abde-f6280acbde6',54581,'Daath'
'ARXW2MN1187B9B8817','9bb0ae46-c22c-499f-915f-9b4fc8d4f767',101614,'X-ecutioners'
'ARH09RT1187FB4A843','ab872f2a-8f87-4531-af37-efdeaa1dd63',110292,'OV7'
'AR5TQ1T1187FB59492','4272801c-1180-4098-80f9-d7ab27dadea9',7669,'Cornell Campbell'
'ARA2CR31187FB36A39','c3ec9d23-0ffa-4c5c-867d-8a3c70907178',442918,'The Kitchen'
'AR3P1NA1187FB44B9E','9030ae90-4db2-4a9c-aa08-01cf17a86b58',17340,'Ben Watt feat. Estelle'
'ARRJ3UC1187FB579D7','4f29ecd7-21a5-4c03-b9ba-d0cfe9488f8c',7606,'Wyclef Jean featuring Butch Cassidy and Sharissa'
'ARTLGXQ1269FB35910','',350459,'Aur\xc3\xa9lien Merle'
'ARXWBYG1241B9CE962','',51286,'Jenney'
'ARIIXHS11F50C48D0D','',145733,'Agency 1.9.9.4'
'AR58SJE1187B9A8E4C','29b9edaa-058f-489a-b54a-73cc3627661c',19152,'J. B. Lenoir'
'ARS8VY21187B990549','19b354e5-3036-4923-9db7-b6949123c8b8',43845,'Ray Boltz & Steve Millikan'
'ARIXPDI11E90579CD5','',414156,'Los Gaiteros de San Jacinto'
'ARMEGHI11E2835C3C3','87d0c089-3641-436e-bceb-737b9f506f65',506817,'Barrabas'
'ART4EPR1187FB38772','ff95eb47-41c4-4f7f-a104-cdc30f02e872',1010,'Malcolm McLaren'
'ARLHEM01187B9AFF5','5f5696d6-4534-463f-b796-0c57029e4eae',101102,'Conjunto Clasico'
'AR0U44O1187B99007C','78b8347b-a1e2-4e36-a917-92d632a62c18',41717,'Republica;Jonny Male;Dave Arch'
'ARIYH1U1187B9AF8A3','67a2efbd-64c3-448b-91cc-90c914e42d6a',7799,'Paulette Tajah'
'ARIIMGV11F4C842BDA','',178086,'Ionics'
'ARZVBBM1241B9CB622','',331733,'Top Of The Poppers'
'AR9XDAA1187B99768F','d48ab7ae-fcba-44d1-844a-c2c598b47829',19598,'Lara & Reyes'
'ARKMIBT11F4C8430D9','ff0d20a7-a69e-4207-a18f-ca808759499d',362418,'The Antlers'
'ARQWHQV122988FCC57','',60503,'Mal De Ojo'
'ARJJYQS1187B996882','7478546e-016b-4ec6-b6ba-2097c0e8dfb3',308161,'Pyrolator'
'AR3AIEI1187B992D8D','471087d4-3438-4f55-bb37-89cfe042b300',40119,'Marilyn Horne / Wiener Opernorchester / Henry Lewis'
'AR7LN7G1187FB395B','f6f3efdb-2c1c-4f42-81b2-f92979e42308',505851,'Les Bantous De La Capitale'
'AR695PK1187B996E35','6e82e5d9-c7ae-4de1-8691-be6e870b294c',185262,'Jeremy Spencer'
'ARNJ2VR1187B989DA8','ede452b4-5166-46a2-816e-12e421adda70',36505,'Paula Santoro'
'ARBFQ7L1187B9ACD48','94b0fb9d-a066-4823-b2ec-af1d324bcfcf',9604,'The Velvet Underground'
'AR0569B1187B9A4036','1be2e508-905c-4d90-9bf2-7ab55f78b3e6',140450,'Mike Bloomfield'
'AR0CWSC1187B9AFE3F','bafc346c-8c25-4e94-b9dd-5e0183db32c8',23610,'Jos\xc3\xa9 Augusto;Catia Guimma'
'AR72Q9R1187B98A664','2f929d46-5246-4cc8-b117-ed899907fad6',203519,'Hatiras & Slarta John'
'ARL6F541187B9ADC0C','21dcc22d-afa9-49af-8548-b116ed818ffa',268174,'Francky Vincent'
'ARAPH9U1187B9B34F0','09b697e3-a849-4670-ae49-e0b821a6271a',4730,'Randy Travis'
'AREB9421187FB458EF','ec45b4bf-0f5c-41df-ab2b-5454bf292a10',288538,'Tommy Overstreet'
'AR7537T1187B98FF59','51c83962-9698-4fe3-a228-bd5e96fbe3fa',78535,'Frankie Randall'
'ARSAWAQ1269FB35DF2','',745073,'Kzss & Atma'
'ARWKVPA12509411EFF','',138889,'Stelios Dionisiou'
'AR90QN41187B9ABCD2','c429b270-c34d-4392-9703-85b3af05d505',535138,'TRAM 11'
'ARBUOMY1187B99F2E','c217136a-98cd-4fab-9e2c-f5944eb04bc6',96751,'Messy Marv & D.Z.'
'ARQ0TN01187FB4A19E','f6058dd9-1ec9-48df-b0e1-d490b489bfcc',144509,'Future Leaders of the World'
'ART4EPR1187FB38772','ff95eb47-41c4-4f7f-a104-cdc30f02e872',1010,'Eno'
'ARU81FP1187B98C71E','55a434d9-d3d3-462f-9aa9-749938dcf172',10889,'Big Maybelle'
'ARD9THI1187B98EAD0','06e8971d-8271-41ee-babd-394e6498602a',44161,'Larissa'
'AROOKC21187B9AE85C','3ac2a4a2-52b3-498b-bbc8-31443c68dfe0',5389,'Missy Higgins'
'AR7SF1N1187B9A91D1','f7ad1ac8-8e0f-4c40-bce7-c5b24956fa15',17821,'John Berry'
'ARYTJPJ1187FB4ABCC','13c554b5-e1c1-4de9-8432-f4c66f7949f1',15380,'Cliff Edwards/Disney Studio Chorus'
'AR5ZI3K1187FB38BE0','acc1d5bc-e94d-4582-a5d7-fe6e7e6919ad',419777,'Jim Kweskin_ The Jug Band'
'AR4ZLZI1187B9B72D0','19bf356a-1505-47f9-9466-03582fce2a4d',92009,'Luciana Souza'
'ARNMUMC1187B9A7A38','e2f46f7b-05e3-4b88-b2ad-a2da3df9dd77',40415,'Tigerstyle'
'AR58SJE1187B9A8E4C','29b9edaa-058f-489a-b54a-73cc3627661c',19152,'J.B.Lenoir'
'AR9AWNF1187B9AB0B4','4cd556a5-db82-43f6-8d55-99598b42da8f',2031,'Kenny G'
'AR553M51187B98BCE7','bff6007a-b3d9-451b-897f-5ca8a9979906',17269,'Renee Rosnes'
'ARYEPGU11F4C840A70','',345675,'The Tall Grass'
'ARJRRJZ11F50C47E95','',351257,'Big Rich featuring J. Stalin_ Aristotle'
'AR9M9XY1187B98B2F8','2c0be2ba-fa63-430f-afca-7499852158f6',186637,'Abbott & Chambers'
'AR21YNH1187FB49649','c0c5e158-d61d-4043-a0eb-dc6cc1e0a539',9917,'Ms. Dynamite / Kymani Marley'
'ARIVIYJ122988EF834','',423587,'Paul Overman'
'ARA82JG1187FB36131','1f0cdc02-c8d5-4228-8227-37ec0c289b48',745,'Charlie Haden'
'ARQXM2T1187B98FF32','df822e9b-b88e-4940-b5c9-05f8be9a2e64',39071,'Sonny James'
'ARR6VH41187FB46862','09af22dd-bdf9-4850-a8b8-2af771f6b2d8',109823,'Novika'
'ARNHMFD1187FB3B3F6','a4dd0e77-83b8-4e92-89b7-effb0e47fd8c',372,'LL Cool J'
'AR4FE4N1187B99395A','723927d2-5a23-4678-87cb-5a43a588d822',156185,'Corderoy'
'ARPFHN61187FB575F6','cf15719f-51f9-4db8-a15d-5eed9664ce69',24769,'Lupe Fiasco feat. GemStones and Graham Burris'
'ARCP8YG1187B997D72','e3f40d48-8f70-4654-9bdf-4a4ce1c95642',168703,'Claire Hamill'
'ARKX0IK1187FB44DE9','5a07f7da-5e0c-4601-952d-48a08e4eba9c',111995,'DCX'
'ARI2JSK1187FB496EF','32111fcd-2338-472a-892b-4b329549e3ba',2728,'Nick Ingman'
'AR8BUVM1187FB4D94D','e5c7b94f-e264-473c-bb0f-37c85d4d5c70',12235,'Belle & Sebastian'
'ARXPR8A1187FB4CC78','2c1c5024-5737-404c-81e4-2d1c4496fc74',353392,'Bruce Katz Band'
'ARVVSJC1187FB3A637','af351f7b-718c-40fc-845e-a6059b7afe7d',258664,'Rob Mullins'
'ARZ3E3Z1187FB43F7C','8749ee1d-1225-4a47-98d2-d6db3e0abf1',187542,'Daniel Kobialka'
'ARLDVL71187B9AD7AC','f7e99ebe-bea6-46b4-82a4-5b775a168594',371628,'War Babies'
'ARYOW7G1187FB373D0','c9584c27-f240-4f0e-8e82-3470111f24be',152855,'Marc Broussard'
'AR8YUQT1187FB531D0','d68063aa-620e-4cf5-8d8c-c2fc8bd1800',4842,'Montrose'
'ARFFDZU1187FB50682','f4c53778-e48d-4da4-9ddd-cc007f715d64',1971,'Alan Silvestri'
'ARH9GD41187FB37E0F','99298e13-87d6-4f0c-9334-d327d73f83c0',10867,'Stephen Marley'
'ARI945I1187FB4CC22','f5014b80-cded-427a-bac8-0ad161949df2',19076,'The King Sisters'
'ARYLWPW11F4C847221','',171277,'Ruby Isle'
'ARXZIHJ1187B9A4ED9','b84dfb67-c437-4ccc-b512-1073fd4612e',54504,'Ray Conniff;Billy Butterfield'
'ARAOPEF1187B995099','21711e9c-3722-4b88-8cd4-5a1b6c9adba4',28234,'Percy Mayfield'
'ARAHILU122988FD7D1','',493127,'Mind Furniture'
'AR9XPQF1187FB5A693','2505814d-a241-4735-81e0-2331981eb79a',346728,'The Mystic Moods Orchestra'
'ARSNTZF12454A2DF53','',21052,'Corb Lund'
'AR3D0BI1187B98A11F','e1fb2501-3d1f-4e31-9411-761fe6e3ee4e',52370,'Gian Marco'
'ARXOFXG122989009D','',321614,'Symbiosis Orchestra'
'AR0OQPL1187B9B549A','685332a4-12ed-4c3b-8d0e-04e6a37e28f0',60706,'Kirk Franklin with tobyMac & Sonny (of P.O.D.)'
'ARIN9J01187B98BCC0','e6fabd48-e890-4121-8c42-1ad09d3f239c',108616,'Ramses'
'ARKWT6J1187B98ED50','49474115-6ada-42ee-b92f-ce70a40ae9b5',186323,'M\xc3\xb3veis Coloniais de Acaju'
'ARBX0VO1187B98A412','a8ad585a-2776-4531-a1cc-93b9a3c9d43',4268,'Zebra'
'ARJ66JQ1187B99D2FF','22ad9bdb-e3e3-4965-9784-8d094cd64bf',123017,'Wordsworth feat. Adanita Ross'
'ARSC6WR1187FB40B18','5a2463af-eef0-4a22-bc8f-5865fbe9c78e',820,'Peggy Lee'
'ARLLRL61187B9B6698','16346cf4-4d2b-40ec-8393-0fc7296d92fe',241432,'The Sonics'
'ARMUCXW11F50C4BFEC','47c28c84-b2ff-4f2f-b839-c4331d7835dc',163901,'Bionikworld'
'ARQ4OZM1187B991229','68ecbc62-19c6-49f7-80ec-d521caced0a1',93558,'Jean Segurel'
'ARPAH7U1187B9A308F','2e3b8f85-3c9c-45ed-94c4-72afe1f88588',38471,'Cocoa Tea'
'ARA3I0J1187FB57869','0743b15a-3c32-48c8-ad58-cb325350befa',34,'Blink-182'
'AR16T2D1187B98ABF4','1c6ae3b3-0115-4305-9917-d042e830abf',336028,'The Last Eighth feat. Dumi Right(Zimbabwe Legit) and Skillz'
'AR7XU1L1187B98D481','f4840524-37fd-4eb8-9906-f0ba9814f834',106692,'DMZ'
'ARLTQVS11F4C83D49F','',360604,'Perrocker'
'ARDW74M1187B98DA34','81dfacec-8369-4f61-a31d-6de6761d481f',98976,'Florida Boys'
'ARLEYVQ122C86774E','',444465,'Billy Price_ Fred Chapellier'
'ARPAAHK1187B9ABB00','bc710bcf-8815-42cf-bad2-3f1d12246ae',669,'Nickelback featuring Kid Rock'
'AR47RVG1187B995CE7','f8830251-c5f9-44c5-aa40-de8bc2307f6d',14339,'D:Fuse vs The Scumfrog'
'ARKFJMK11F50C4F213','',365507,'A Ghost Devotion'
'ARRDRI71187FB46EAA','59a7fbcb-ff74-494d-abd0-9c82359040c9',171651,'Band Of Horses'
'ARNDFTA125FEF32B22','bee5be2b-0c22-45ee-817d-b744ea6aa6d3',298524,'Noemi'
'ARNDTKL1187B9AF57C','e3087942-a74b-4623-9349-d22cde0a9ad5',16358,'Jellyfish'
'ARZAHDN1187B9B4BED','e5348c4f-6907-4be7-b597-53bedbbc8e60',22127,'Ice_ Lucky Luciano_ Filero'
'AR0Q5531187FB45143','6e3b2a72-b4c4-45b3-8154-63ee011b2807',382471,'Dallas Holm'
'ARFQ7RR1187FB3CC0A','6faf0844-7fe3-4021-9ffe-e0ecccd517ec',15044,'Badmarsh & Shri'
'ARATH401187B98A7DE','d75b8331-de43-45b0-a281-548b70a540a8',345479,'YZ'
'ARAI3SX1187B9A3A9A','5d73fe4a-960d-4188-acf2-96ecbe6a3a2a',297984,'Brainchoke'
'ARY5TFK1187B9BA2BD','09cb2f95-0cde-4fb6-a318-556ef3cf8de',28581,'John Ottman'
'ARMM7T01187B9B31E0','f2f67a7d-8911-495f-83fd-99242a131679',248779,'Frank Caliendo'
'AREUMQS1187FB3AC8F','ca2c3c55-83ff-4a8b-886a-c45156519469',265219,'Fabri Fibra'
'ARHI20L1187FB4C997','14a4bc78-1c2d-4ca7-8d1b-9b58076a2a17',16824,'Jeff Beck'
'ARPGT071187B9A6512','732771e5-a544-40fd-9455-e484210604b2',18402,'Guitar Shorty'
'ARY55LO1187B9A3F17','a8754ac4-a85e-4f48-a81f-eecd482570ef',37984,'Three 6 Mafia'
'ARXJJSN1187B98CB37','8c86f18c-6703-473c-a1ca-482abd0cca27',4458,'Bebe Winans / Stephanie Mills'
