song_id,album_name
'TRAPEBQ128F14554C2','Youth Are Getting Restless'
'TRAPEHR128E0786D5A','Eurotrash'
'TRAPBNR128F42869AA','Sing & Swing With Bobby Darin'
'TRAPBCW12903D07A48','Tour De France (2009 Digital Remaster)'
'TRAPBNU128F92FB4B7','Canadian Organ Music Showcase'
'TRAPBKP128F9302D16','TRISKAIDEKAPHOBIA'
'TRAPBHY128F148946F','Long Way 2 Go'
'TRAPBPL128F423F62D','Smoke! Smoke! Smoke!'
'TRAPKSE128F42AB9F','3 Originals'
'TRAPLET128F145B049','Come A Little Bit Closer'
'TRAPLMD128F932FF43',b"Kill 'Em All"
'TRAPLSD128E0781A94','Ill Communication'
'TRAPLYA128F14B065A','1970: The Complete Fun House Sessions'
'TRAPLGS128F14AFD78','Wer spricht'
'TRAPLBK128F930FDB4','Cooleyhighharmony - Expanded Edition'
'TRAPLJW128F4249C40','Hillbilly Fever'
'TRAPYHA12903CED089','Meditations In The Spirit'
'TRAPYVH128F428CFD7','Canada Songs'
'TRAPYCB128F9345A8E','Hot Rod'
'TRAPYCB128F930CD70',b"Prince With 94 East's You Can Be My Teacher"
'TRAPPVC128F930AD58','Terra Esperan\xc3\xa7a'
'TRAPPYG128F930BAB9','For The Chosen Who'
'TRAPPPE128EF353210','Intercessor'
'TRAPWMY128F4275285','La luz de la ma\xc3\xb1ana'
'TRAPWTX128F428FE47','Quills'
'TRAPWGW128F92F8F7C','Hollywood Screen Gems - Vol 1'
'TRAPWXY128F14B0901','RA'
'TRAWRWK128F4260B37','Live At The Blue Note'
'TRAWRHQ128F1495E6','In Person At El Matador'
'TRAWRKQ128F429866C','Live At Vega'
'TRAWRLA128F93061F0','Perfection'
'TRAWRFC12903CF2624','Spirits In The Material World: A Reggae Tribute To The Police'
'TRAWRNT12903CF91CC','DAVIS_ C.: Cranford (Davis)'
'TRAWRKT128E0788857','Siren Song Of The Counter-Culture'
'TRAWRTM12903CF4EF4','Conniff Meets Butterfield'
'TRAWRDY128F428A240','Tian Cai Yu Bai Chi Zhi Tian Cai Bai Chi Meng'
'TRAWRPR12903CA9C97','Music History - Reggae'
'TRAWUJY128F9342A56','In for the kill'
'TRAWULX128F4291255','Martina'
'TRAWUSV128F425CF8D','New morning'
'TRAWUNL128F4287A60','The God Chasers'
'TRAWUUP12903CEF2F9','Go!'
'TRAWUEC128F930F518','Gangsta Funk'
'TRAWILT128F93077D7','The Gentle Touch'
'TRAWIQY12903CCC64A','Anywhere But Home (Live)'
'TRAWIXK12903CE8E34','Legendary'
'TRAWIGT128F427448E','Hijas Del Tomate'
'TRAWIGC128F4295A2F','Ich bin jung und brauche das Geld'
'TRAWIRJ128F145C918','20 Favorites'
'TRAWINQ12903CEC82D','Alle Tre [2 Cd]'
'TRAWINR128F93378C6','Heritage - R\xc3\xa9cital n\xc2\xb03 & 4 - BAM (1956-1957)'
'TRAWNFQ12903CD2CCF','Sailor Songs'
'TRAWNDA128F9341C35','Emotion'
'TRAWNBV128F4279867','The Best Of'
'TRAWNGJ128F426B20D','SESSIONS'
'TRAWGYZ128F92C494','Original Album Classics'
'TRAWGYK128F42B847','Purified Sampler'
'TRAWGNF128F93367E4','Never Give Up'
'TRAWGUR128F423F668','Mozart: Requiem KV 626 - Version For String Quartet by Peter Lichtenthal'
'TRAWGKB128F4268327','Transcendence into the peripheral'
'TRAWGTL128F932D4F9','We Are One Remixes'
'TRAWZFC128F92E78EF','40 Greatest Hits'
'TRAWZJQ128F92E1314','Traveller'
'TRAWZYH128F422FE57','Never Enough - The Best Of Jesus Jones'
'TRAWTUG12903CB2DB8','Signature Songs'
'TRAWTUV128F426DD46',b"Pills 'n' Thrills And Bellyaches"
'TRAWTGS128F14569A8','Comatised'
'TRAWTSO128F9345A3C','Yo Yo Get Funky (2009 Remixes)'
'TRAWTXC128F42446B7','Louisiana Blues And Zydeco'
'TRAWTPL128F42224E7','Da Bomb Vol 6'
'TRAWTEE128F92EAA84','Toby Love'
'TRAWTKN128F9334CA4','Spice 1 Presents... Thug Disease'
'TRAWTLK12903CF4B2D','The Chi-Lites Live In Concert'
'TRAWTLE128F934E648','Brain Patch Error'
'TRAWTUH128F9307612','Sir Bernard The Good Knight!'
'TRAWSSL12903CC4734','Taste the Blood Of...'
'TRAWSTS128F147C316','Shoulda Been Home'
'TRAWSXU128F4275C84','Jukebox Hits 1940-1951'
'TRAWSDQ128F9336A19','Yi Ge Gu Shi'
'TRAWSXV128F4273E35','Hell On Earth (Explicit)'
'TRAWAQB128F930D7F7','22 (Vingt Deux)'
'TRAWAXO12903CB2364','Heavy Soul'
'TRAWAHY128F14AA11E','Retrospective'
'TRAWAJX128F426570','White African'
'TRAWAWH128F934C8E4','Strictly The Best Vol. 40'
'TRAWASU12903D07A25','The Man Machine (2009 Digital Remaster)'
'TRAWFQT128F4294716','Reaching For The Best'
'TRAWFKP12903D0066A','Des vies'
'TRAWFYX12903CA4766',b"The Crash Of '47"
'TRAWFZB128F92FFB99','Modern Times'
'TRAWFYF12903D054F','Tha Throwback'
'TRAWFBM12903C9F412','Vo Slavu Velikim'
'TRAWFRU128F42382AE','Early Rythms'
'TRAWFLJ128F14B064D','1970: The Complete Fun House Sessions'
'TRAWFGF128E0792FE0','The Best Of Extreme (An Accidental Collication Of Atoms)'
'TRAWFVE128F42912CA','Puritanical Euphoric Misanthropia'
'TRAWOHD128F148D176','Flying Cowboys'
'TRAWOSK128F9343720','Hai Shava'
'TRAWOQR128F426AE58','Gridshift'
'TRAWOUA128F14AE2E7','Terminate Damnation'
'TRAWODX128F42AC413','7 Days In Memphis'
'TRAWOBY128F931C18E','Terror Squad'
'TRAWOPJ128F14661D4','The Plan'
'TRAWOBG128F93256C6',b"The Warrior's Code"
'TRAWOVS128F424DC49',b"Adam Richman Live at Maxwell's 02/28/2006"
'TRAWHHF128F428C2C2',b"I'm Gonna Lasso Santa Claus"
'TRAWHJS128F93333E3','Meet Me in the City'
'TRAWHWM128F14A3AA7','Patchwork'
'TRAWHZJ128E0785694','The Best Of Both Worlds'
'TRAWHKS128F9330619','Laughter At Dawn'
'TRAWMTG12903CDE042','Vintage Collections'
'TRAWMDW128F42B0C97',b"Hey! They're Just Jokes!"
'TRAWMCL12903CAC63','Look At Yourself'
'TRAWJAP12903CC515C','Sea Cruise'
'TRAWJBE12903C9EB05','Cry'
'TRAWJFG128F92EFA9',b"Butt Rockin'"
'TRAWJGE128F931A468',b"If You Love These Blues_ Play'em As You Please"
'TRAWJDS128F4262D92','Before The Dawn Heals Us'
'TRAWJSC128F4276AEC','En Directo Desde America'
'TRAWJPF128F42626D','The Art Of Rebellion'
'TRAWCIC128F92FE36A','Greatest Hits 2001-2009: Deluxe Edition'
'TRAWCGS128F934BE2F','Misanthropy Pure'
'TRAWCQE128F14676AC','No Name Face'
'TRAWCTL12903CBD92A','Monster Zero'
'TRAWCYI128F9316BD9','You Break It...You Bought It!'
'TRAWCTS128F4275C3C','Tears'
'TRAWCRG128F934F65','River of Gold'
'TRAWDEZ128F427ED67','Live At The Metro'
'TRAWDWZ128F9340E55','Graffiti'
'TRAWDOU128F146D770','Blood Sugar Sex Magik'
'TRAWDAI128F148438A','House Of Dark Shadows and Night Of Dark Shadows'
'TRAWDRR128F4285F57','At Last...The Duets Album'
'TRAWDLK128EF342E1E','Red Gone Wild'
'TRAWVWS128F42ADCD1','The Rhythm Of The Night'
'TRAWVMT128F14A8FF0','An Anthology: The Elektra Years'
'TRAWVLS128F148D430','Business As Usual'
'TRAWVRY128F9344DA9','Busy Body!!! Live In Tacoma 1964'
'TRAWQXV128F14555B1','Chasing Daylight'
'TRAWQYC128F931A8BE','Joe Sent Me'
'TRAWQSO128F424E2F9','The Hits'
'TRAWXON128F1471203','The Music of The Beatles In Bossa Nova'
'TRAWXXP128F92FE765','La Toussaint'
'TRAWXYD128F4255FBD','Hahnenkampf Live'
'TRAWXSL128F9353CE4','The X-Files 5.0'
'TRAWXYT128F428CBE4','Uphill Battle'
'TRAWXIK12903CF4145','Love Letters'
'TRAWXPP128F932B152','Mirror Music'
'TRAWEWS128F4297249','\xc3\x9cberfall'
'TRAWEQF128F42591E9','Bis - Clara Nunes'
'TRAWEDG128F42A5F1C','The Best Of'
'TRAWEYD128F148C93','The World We Knew'
'TRAWEBH128F932A8CF','Meteor Rain'
'TRAWEIX128F14B0F05','Mecca And The Soul Brother'
'TRAWEFQ128F92EF95E','No Limits'
'TRAWENG128F93105B0','The Texas Ranger Project'
'TRAWBNP128F42BA71A','FutureSex/LoveSounds'
'TRAWBVW128F932A39F','Stax: The Soul Of Hip-Hop'
'TRAWBGZ12903CDA47E','Alain-Fran\xc3\xa7ois'
'TRAWBYJ128F4254E34','Riddim Driven: Dreaming'
'TRAWBKF128F92D7EC2','Magique'
'TRAWBGU128F93306A8','Laughter At Dawn'
'TRAWBXQ128F149BF78','Speaking In Tongues [w/Bonus Tracks & Interactive Booklet]'
'TRAWBWG128F1462C30','Bush Doctor'
'TRAWBYI128F934BD90','Nerosubianco Original Soundtrack'
'TRAWBZE12903CA6CFA','20 Mejores Rumbas Vol.1'
'TRAWKQN128F427FA2F','Step Up'
'TRAWKJD128F9333178','Nuyol'
'TRAWKDN128F9321552','Alles Klar'
'TRAWKSZ128F92F0F25','Movie Soundtrack'
'TRAWKTD128F92F47FA',b"Knowin' You're Around"
'TRAWLTZ128F9308CC9','King Kong'
'TRAWLSE128F146B59C','Retratos'
'TRAWLNP12903CB425','Punisher (Remixes)'
'TRAWLSX128F425B803','Truck Driver'
'TRAWLTG12903CB226E','The Full Album'
'TRAWLVX128F934E63C','Brain Patch Error'
'TRAWLOP12903CD13EE','Catching Zinc'
'TRAWLYS12903CCFEFC','Jazz Set In Montecarlo - Volume 1'
'TRAWYIM128F9324305','Mr. McGregor'
'TRAWYIK12903CB4F3A','The Sole Inhabitant'
'TRAWYWF12903CFCCA0','Above The Noise'
'TRAWYLO128F9315681','Rock vivo - Rockubano'
'TRAWYJE128F9324D18','Steel Box Collection - Candy Lo'
'TRAWYTQ128F93576EC','Street Singer'
'TRAWYNV128F92F5E7E','Chinese Democracy'
'TRAWYVJ128F92F27B8','Huntington Beach'
'TRAWYCO128F9322CE1','Volvio La Alegria_ Vieja !!!'
'TRAWPBO128F933D918','The Singles Collection'
'TRAWPHN12903CBFDAF','Hip Hop Street Party_ Vol. 4'
'TRAWPKD128F92D8CA6',b"Award-Winning Movie Themes : The 70's"
'TRAWPRX12903CE7B32','European Monsoon'
'TRAWPQV128F425290A','Zen Peace'
'TRAWPFX128F92E58B5','The Way We Love'
'TRAWPBB128F92E4EFE','15\xc2\xb0 Off Cool'
'TRAWPXB12903CFA413','Le Pr\xc3\xa9sent'
'TRAWWGO128F1488299','The Singles Collection'
'TRAWWVS128F1482068','Out Of Sight: More Sounds From The In Crowd'
'TRAWWTR128F93593BF','P.E.A.C.E / War'
'TRAWWQM128F148C796','MTV Unplugged'
'TRBIIUC128F931B59E','Kaskaad - Mohawk Hunt / Earuption'
'TRBIIEU128F9307C88','Not Without A Fight'
'TRBIIXI128F9344121','Beladi'
'TRBIIOT128F423C594','Let The Movie Begin'
'TRBIICD128F14553D8','Boomerang'
'TRBIIJY12903CE4755',b"I'm Still Here"
'TRBIGRU128F145B139','Alias'
'TRBIGRZ128E0792329','Home'
'TRBIGGV12903CABC77','Chapter One .. A Decade'
'TRBIGLR128F92E87DD','Say Goodbye To The Camera'
'TRBIAQT128F426B9E0','Proti Epafi'
'TRBIAVP12903CEDA19','Black Rock'
'TRBIACM128F930021A','Roger McGuinn Live At The XM Studios  05/27/2004'
'TRBIACJ128F93087A9','Atomic Boogie'
'TRBIANJ128F423A53A','Party on my own'
'TRBIAGO128F42640F','Texas - A Musical Celebration One Texas Shuffle'
'TRBIFAU128F9328EC4','Anchorman'
'TRBIFUD128F1495AE2',b"Let Em' Burn"
'TRBIFOK128EF362D20','Bizarre Ride II'
'TRBIFGK128F92F23A2','Day & Age'
'TRBIHOC12903CE371C','From Hell...With Love'
'TRBIHQM128F92F83BA','Kissed'
'TRBIHKT128F4290554','Ultimate Toni Braxton'
'TRBIHMZ128F42B7CF3','The Soul Of Jazz (Jazz Club)'
'TRBIHHY128F9306343','Tall Stories'
'TRBIJLT12903CE7070',b"Praise God I'm Satisfied"
'TRBIJFO128F42990C5','The Sporting Life'
'TRBIJRN128F425F3DD','Nouveau Zydeco'
'TRBIJMU12903CF892','Sin / Pecado'
'TRBIJFB128F92ED124','Sirens'
'TRBIJKN12903CBF11','The Unforgettable Grandpa Jones'
'TRBICEA128F93668AA','Calm Before the Storm'
'TRBICDG12903CBBAC6','International'
'TRBICPL128F9303BB0','Count Me In'
'TRBICGT128E0792473',b"Live Era '87-'93"
'TRBICVB128F9326B65','Strata Presents The End Of The World'
'TRBICHF128F92E42FA','Georgiavania'
'TRBICFZ128F429F9E1','Jazz Gillum Vol. 3 1941-1946'
'TRBICCR128F9352E4F','The Wandering Minstrel'
'TRBICWI128F4234787','Precious Little'
'TRBIDWY128F92E7BD9','DJ Slugo Juke Chronicles Vol. 4'
'TRBIDUD128F92FA11C','It Means Escape'
'TRBIEZY128F426C432','Taste the X'
'TRBIEUG128F9318813','Zoo Palace'
'TRBIECT128F933810','The Best of Michael English'
'TRBIEXO128F429233D','Piano Masterpieces'
'TRBIEIZ128F148D778','Late Orchestration'
'TRBIEOB128F9345157','Yolandita Monge Selected Hits Vol. 2'
'TRBIELT128F93381E6','Samba Nouvelle Vague'
'TRBIBAQ128F93279F5','Desolation Angels'
'TRBIBSK128F92E5624','Solo Lo Nuestro - 20 Exitos'
'TRBIBSN128F92FBA64','Pump Up The Bhangra'
'TRBIBLK128F4264240','Many moods of love - vol.2'
'TRBGRIM128F424E1D3',b"Liszt: 'Tre Sonetti di Petrarca' & First Settings of Victor Hugo"
'TRBGRKJ128F4261513','Suffer The Martyrs'
'TRBGRGB128F4289283','Natural High'
'TRBGULR128F145DA35',b"It's A Sorry World"
'TRBGULP128F422F290','Discovering The Waterfront'
'TRBGUER128F422A0E6','Power Packed'
'TRBGUUF128F9334B97','Arroz Con Habichuela'
'TRBGUUE128F1494FB6',b"In Bertolt Brecht's Baal"
'TRBGUTI128E07872F0','Real Talk'
'TRBGUPV128F427BCBA','Un Galicien En Bretagne'
'TRBGURA128F9316E7E','Best Of Golden Star'
'TRBGITL12903CF2662','Mandylion (Deluxe Edition)'
'TRBGICJ128F427BA9A','Araba'
'TRBGIPU128F4290454','Focus / Backstage'
'TRBGITG128F422F3F','What Demons Do To Saints'
'TRBGNGY128F14738B8','Tales From The Ozone'
'TRBGNBC128F423DCD8','A New Day'
'TRBGNHU128F4220469','Be Careful How You Vote'
'TRBGNVA128F92F6C7A','Teri Bandi Haan'
'TRBGNAF128F9339532','Obras Cumbres'
'TRBGNNC128F148D427','Business As Usual'
'TRBGNLU128F4221FF2','Discos Fuentes Salsa All Stars- La Biblia De La Salsa Vol. 1 & 2'
'TRBGNQC128F428A9D1','Process Of Belief'
'TRBGNCL128F428F56F','4 In The Morning'
'TRBGNAF128F4253180','The Secret Garden'
'TRBGNPH128F14AD17E','I_ Robot'
'TRBGNPF128F930AB9','I Am What I Am'
'TRBGGFE128E0785AC0','Coral Fang'
'TRBGGWQ128F42A88CF','Livetime'
'TRBGGRU12903CAAA2D','20 Hot Licks Hits'
'TRBGGUL128F42ADE30','Aneta'
'TRBGGOT128F932DC65','Gaitas Platinum'
'TRBGGOS128F9307FC5','The Way I Feel'
'TRBGZUR128F92FD8ED','The Greatest Hits - Vol. 2'
'TRBGZQZ128F427E394','The Same Man (For Matthew)'
'TRBGZFI12903CA54B6','Louder VIP'
'TRBGZLM128F4221E63',b"Losers_ Kings And Things We Don't Understand"
'TRBGZKO128F92DB016','Intimacy - Remixed'
'TRBGZRQ12903CFAAA4',b"Please Help Me I'm Fallin'"
'TRBGZED128F425DF76','Ketu'
'TRBGZBM128F14928A3',b"Mellow Dreamin'"
'TRBGTPL128E0783C11','A.B. Quintanilla III Presents Joe Lopez'
'TRBGTAB12903CF8B83','The Harvey Averne Dozen'
'TRBGTCB128F42548C2','Beethoven: Piano Sonatas 29 & 32'
'TRBGTPK128F429E5D5','Labor Days'
'TRBGTHM128F933DBB1','President Of Love'
'TRBGSJX128F92F863D',b"U.S. Tour '72"
'TRBGSCJ128F92F6D47','Remembering The Sixties'
'TRBGSVO12903CFE3AE','King Swamp'
'TRBGSAQ128F1470B41','Tercer Mundo'
'TRBGSGY128F149BE49',b"Here's Your Sign: Reloaded"
'TRBGSTS12903CD3528','Songs For A Wedding - 18 Songs For That Special Day'
'TRBGADW128F427E133','Furry Lewis 1927 - 1929'
'TRBGAVN128F424142C','Things & Other Things'
'TRBGAUU128F93382E0','Claude Fran\xc3\xa7ois_ Autrement Dit'
'TRBGAXJ12903CB10B1','In A Mellow Mood'
'TRBGADY128F148435D','House Of Dark Shadows and Night Of Dark Shadows'
'TRBGAWQ128F9305F25','Take Everything'
'TRBGFOD128F423F43E','The Bucket List'
'TRBGFAX128F4291A66','Burn Baby Burn'
'TRBGFAX128F4275F56','El Cazador'
'TRBGFNK128F1495B8','Mayerling'
'TRBGFUW12903CA0E6','Live! (Digitally Remastered)'
'TRBGFXC12903D01967','How To Measure A Planet?'
'TRBGFJP12903CED260','Blue Rondo \xc3\xa0 la Turk'
'TRBGOPC128F4231959','Doomed Dark Years'
'TRBGOOR12903CC5261','Take It To Heart'
'TRBGOVC128F934435E','Hey Joe'
'TRBGOAU128F4255BDA','Again'
'TRBGHKQ128F4264A88','Master Sessions Vol. II'
'TRBGHJG128F428ADB4','A Place In The Sun'
'TRBGHNM12903CC6797','The Wild Rover'
'TRBGHYG12903CEAC9C','And The Wicked Sea'
'TRBGHHB128F1487CD2','Penthouse And Pavement'
'TRBGMXY128F92FC2B2','Another Heist'
'TRBGMWD12903D0F674',b"Best of 40's and 50's_ Vol. 16"
'TRBGMHU128EF356CB8','Goodbye Bafana'
'TRBGMKO128F933A55','To Fili Tis Zois'
'TRBGMJD128F4266852','Ens\xc3\xa9\xc3\xb1ame'
'TRBGMJB128F92E5936','10 de Colecci\xc3\xb3n'
'TRBGMAW128F4231326','Terraplane'
'TRBGJDW128F4292ED','The Diary Of Alicia Keys'
'TRBGJFN128F429AB79','20 Suosikkia / Jos viel\xc3\xa4 oot vapaa'
'TRBGJMS12903CE5583','The Best Of The Light Of The World'
'TRBGCJQ128F1453CB3','Virtuoso'
'TRBGCSM12903C9D9CD','When Angels and Serpents Dance'
'TRBGCAK128F425F3CC','Put Your Hands Up! 4'
'TRBGDCS12903C9E51C','Manhattan Mayhem (a history of the Dolls)'
'TRBGDCN12903CB8D6C','G\xc3\xbcnther'
'TRBGDES128F4246FB0','Meat the Weegs'
'TRBGDXT128F1487E86','Suck Out The Poison'
'TRBGDJY12903CEBF34','Alle Tre [2 Cd]'
'TRBGDLJ128F428C6AA',b"Tales Don't Tell Themselves"
'TRBGDBT12903CDD795','Blown Away'
'TRBGDYF128F4233ED0','The Greek Folk Instruments:Santouri'
'TRBGVWB12903CE31A6','Endzeit Bunkertracks - Act IV: The Alfa Matrix Selection'
'TRBGQGL128F92D5186','Chansons De France'
'TRBGQAO128EF35A1AD','Awake'
'TRBGQFB128F427FD09','Mine Mazi Mou Apopse'
'TRBGQIX128F934E7F4',b"Doin' The D"
'TRBGQAB128E07877E4','Californication'
'TRBGQER12903CAAF1A','20 Of Her Best'
'TRBGQWH128F933C413','3 Couleurs : Blanc'
'TRBGXTO128F9307677','Ministry of Sound Presents 100'
'TRBGXHJ128F93302C7','Voice From Home'
'TRBGXTS128F9308E62',b"Hobson's Choice"
'TRBGXBT128EF34EB68','Peachy Pink'
'TRBGXCK12903CEFAE3','Chakra Suite'
'TRBGXZY12903CB6A2E','Sincerely_'
'TRBGXYD12903CBA5D0','Christmas To Elvis from The Jordanaires'
'TRBGXJO12903CE888','Furious EP'
'TRBGXHN12903CF4736','Time Is Ripe'
'TRBGEGX128EF344507','South African Homecoming'
'TRBGELF128E07915B8','Welcome Back'
'TRBGELM128F424EDA2','Rhinestone Cowboy'
'TRBGEAZ12903CE8885','The Old Country'
'TRBGEZL12903CCC7E2','Classic Years of Les Brown'
'TRBGEIP12903CE8853','DJ Omega Classics Part 1'
'TRBGBGO128F4264203','Hold Your Fire'
'TRBGBIK128F4294A67','Verdammtnochma!'
'TRBGBUY128F422B413','Twinkle Echo'
'TRBGBGH128F14A23E5','Off The Wall - Ten Years of Wall of Sound'
'TRBGBLG128F9333AA0','Everything Is Everything'
'TRBGBBC128F4281E56','Liar Liar'
'TRBGBEE12903CBD301','The Legend Of Floyd Jones'
'TRBGKHZ128F931C32E','Tectonic Plates 03'
'TRBGKLU128F14901F6','Gift Grub 7'
'TRBGKOU128F148C6C6','Empty Rooms'
'TRBGKMB128F146E125','Apologize For Nothing'
'TRBGKGR128F92EE206','Baladas Do Asfalto e Outros Blue Ao Vivo'
'TRBGKTM128F9315B5E','Die Pf\xc3\xbctze des Eisbergs'
'TRBGLRQ12903CA86EE','Mini Monsters EP'
'TRBGLST128F934DAF2','Live In Paris'
'TRBGLNE12903CEFC0E','Io e te per sempre'
'TRBGYFJ128F92D0254','Live! At The Desert Inn'
'TRBGYGQ128F428B0B0','Gift'
'TRBGYLV128F4285763','The First Family of Soul: The Best of The Five Stairsteps'
'TRBGYKY128F42668F2','Space & First Takes'
'TRBGYCS128F4277187','A Legacy Of Evil'
'TRBGYVK128F426A0D6','The Very Best Of Euphoric Dance Breakdown'
'TRBGPGF128F4259319',b"Rock'N Roll Gumbo"
'TRBGPQQ128F427ADDD',b"Boy's Life"
'TRBGPZX128F4285105','La Calle Es Tuya?'
'TRBGPCC128F428FF02','Join The Army'
'TRBGPHG12903CE6CC3','Twist It Babe (1931-1940)'
'TRBGWVU12903CBFBB6','House Candy - Bienvenue a La Discoteque'
'TRBGWAT12903CF15AF',b"L'\xc3\xa9clusier"
'TRBGWWM12903CCE627','Weezer (Rarities Edition)'
'TRBGWEJ128F1460BEF','Zhen Jin Dian - Hacken Lee 2'
'TRBGWQX12903CDA5C1','22 Cumbias Ardientes'
'TRBGWIK128F9331981','The Very Best of the King Sisters'
'TRBGWRL128F9301CB9','Return'
'TRBGWSR128F4286574','Welcome To Violence'
'TRBARSX12903D03AE5','Soldier of Love'
'TRBARHH128E078EDE9','Big Ones'
'TRBARKS12903CBE12C','Vs Laudert & Fr\xc3\xb6hlich'
'TRBARCH128F92FB2A9','Colors of My Heart'
'TRBAUFL128F429CD53','Lavalek'
'TRBAUAB128F92FB27F','Mar de Pedra'
'TRBAUSS128F9358456',b"The Singin' Cowboy - 20 Great Favourites"
'TRBAUDE128F428E913','February'
'TRBAUVN128F932FEF8','The Singles Collection'
'TRBAUBI128F424142E','9.0 Live'
'TRBAIUY128F92FF7F0','Lullaby Renditions of Johnny Cash'
'TRBAIWW128F425627','The Fifth Ave'
'TRBAIWG12903CCF884','Tha Remixes Vol. 17'
'TRBAIEK128F932CCF7','The Nature of Betrayal'
'TRBANHO128F93466AF','Niagara'
'TRBANHO128F425A477','Bright Star Blue Sky'
'TRBANKK12903CDA071','Twist Again au Cin\xc3\xa9_ Vol. 1 (Bandes originales de films)'
'TRBANZN12903CA2CE7','Nifelvind'
'TRBANAN128F933B4AF','Dee Clark Selected Hits Vol. 4'
'TRBANPN128F148CC45','Me_ Myself & I'
'TRBANBC128F147E363','Age Of Reptiles'
'TRBAGJV128F422E0DF','Lullaby Renditions of U2'
'TRBAGYL12903CF1539','The Transactional Dharma of Roj'
'TRBAGJB128F92CFB0E','Cora\xc3\xa7\xc3\xa3o Bobo'
'TRBAGVS128F931E395','SimAnimals'
'TRBAGIL128F425B801','Truck Driver'
'TRBAZKT128F931F671','Calle ilusion'
'TRBAZYH128F4288198','Master Hits'
'TRBAZFD12903CB641D','Hold Up My Heart'
'TRBAZHZ128F93576F2','Street Singer'
'TRBAZYW128F427EB23','Bravehearted (Clean)'
'TRBAZVL128F425D303','Those Things Deluxe'
'TRBATFM128F423640E','Lumipallo'
'TRBATSC128F427D709','Por La Mitad'
'TRBATRO128F4225566','10000 Km'
'TRBATGR128F14AD2FA','The Interpreter / Die Dolmetscherin'
'TRBATUH128F92E6BBC','Live At Valle Dei Templi'
'TRBATEB128F4258804','En attendant le tour'
'TRBASWK128F42830F2','Secret Wispers - Double Image pays homage to Clara Schumann'
'TRBASFU128F933BBF0',b"Croc' noces"
'TRBASRW128F9348BFD','Cracks'
'TRBASEQ128F93155D2','Dragon Boys'
'TRBASGH128F4276439','Kix Live'
'TRBASKE128F92C4661','B.A.R.S. The Barry Adrian Reese Story'
'TRBAAOC128F42A6BEA','Purple Haze'
'TRBAAUV128F429553C','Now'
'TRBAASG128F92FBB7C','Magnya Carta'
'TRBAAOT128F4261A18','To See You'
'TRBAFNZ128F9308F67','A Lot to Fear" & "Plant a Tree or Die'
'TRBAFFR128F425BC5','Love_ Peace & Harmony The Best Of Bow Wow Wow'
'TRBAFQZ128F4282B20','Gommin ja Pommin mets\xc3\xa4karnevaali'
'TRBAFBU128F427EFCE','Live'
'TRBAFFS128EF357C1D','The Prize Winner of Defiance_ Ohio: Original Score from the Motion Picture'
'TRBAFBB128F42309D1','Doo-Wop Classics Vol. 9 [Beltone Records]'
'TRBAFZB128F427268',b"... And Music'S There ..."
'TRBAFBZ128F9325CA4','100m001'
'TRBAFYR12903CA6588','Sus Grandes \xc3\x89xitos'
'TRBAFFH12903CEF247',b"Lil' Band O Gold"
'TRBAFTU128F1458496','Songs For The Poor Man'
'TRBAOVA128F92F4355','Jump / House Of Pain [Digital 45]'
'TRBAOBK128F930558C','A Celtic Tale: The Legend Of Deirdre - Narrated By Fiona Ritchie'
'TRBAOEQ128F92E1C6E','Revenge Is Near'
'TRBAOJU128F42621E6','The Distillers'
'TRBAODV128F146C606','Grey Area'
'TRBAOQY12903CDBC76','God Bless Tiny Tim: The Complete Reprise Studio Masters... And More'
'TRBAORU128F92F8C48','Hundre \xc3\x85r Gammal'
'TRBAOUJ128F425B6DD','Speak Squeak Creak'
'TRBAHNM128F426895A','Rabbit Songs'
'TRBAHPQ128F4230D15','Trouble In Mind'
'TRBAHID128F4278EAF','Laundry Service'
'TRBAHJW128F92CC8B4','Hope'
'TRBAHXJ128F9339A02','Infinite Love Songs'
'TRBAHYS12903CDB329','Signal To Noise'
'TRBAHYD128F14AD4C0','Firewall'
'TRBAMLH128F9324758','The City'
'TRBAMFR128F4287A3C','Here I Am To Worship Vol 2'
'TRBAMLU128F146F6B2','Alle Hits'
'TRBAMLS128F92ED810',b"I Don't Wanna be A Star"
'TRBAMEV128F148C814','Marie Antoinette (Original Motion Picture Soundtrack)'
'TRBAMHJ128F9302A08','Call And Response: The Remix Album'
'TRBAMIO128F935AA21','Vederg\xc3\xa4llning'
'TRBAMZX128F146179E','Life On Earth'
'TRBAJBF128EF347C72','Blues From Chicago'
'TRBAJLS128F92F1460',b"I'm No Angel"
'TRBAJLR128F92F2755','Voice of the People 01: Come Let Us Buy The Licence'
'TRBAJWG128F4253F25','Lights On'
'TRBAJWE128F4216DB6','100 Racks'
'TRBAJGK128F4244B16','Better Be Good'
'TRBACGF128F92C5774','Thank You'
'TRBACPE12903CC7055','TCHAIKOVSKY: Suite No. 4 / The Seasons'
'TRBACOD128EF33F45','Secret Words & Little Treasures'
'TRBACIK128F425CD27','No Looking Back'
'TRBADGD128F427D654','Helium'
'TRBADEM128F92E4D1F','Twinkle Love Songs_ Volume Two'
'TRBADVL128F4272A5C','Chansons pour qui?'
'TRBADTB128F14AE3A4','Wide Wide World'
'TRBAVCU12903CFDEFD','En Aldeles Forferdelig Sykdom'
