song_id,year
'TRAVPHB128F92DA4F5',2001
'TRAVPRG12903CCBF03',2008
'TRAVPHL128F424EAE1',2008
'TRAVPGQ128E079530E',2005
'TRAVWVZ128F4239DD1',1999
'TRAVWHZ128F932B179',2004
'TRAVWYR128F92DED0F',2004
'TRAVWVL12903CABEEA',2001
'TRAVWRV128F427D06A',1971
'TRAVWZA128F931F36E',1996
'TRAVWIP128E078FA3D',2002
'TRAVWTN128F425D2D5',1986
'TRAQRRD128F425F8E7',1969
'TRAQRTQ128F42707EA',1997
'TRAQRJO128F42B7B09',1997
'TRAQRHA128F93001E',2003
'TRAQRYZ128F4291DC',2004
'TRAQRTB128F9332168',1996
'TRAQRNL128F42148D3',1979
'TRAQRFD128F9322DE6',1999
'TRAQUVZ128F932B2B7',2008
'TRAQUQK128F92D13C1',1987
'TRAQICU128F4295BED',1997
'TRAQIHG128F424B549',2008
'TRAQIQP128E079505F',2004
'TRAQIUE128F4286303',2006
'TRAQITZ128F4265E0E',1974
'TRAQNUS128F14698ED',1997
'TRAQNHD128F42438E2',2008
'TRAQGRI12903CEE1DA',2002
'TRAQGNV128C7196894',2003
'TRAQGID128F932232D',2007
'TRAQGLM128EF356DEA',2007
'TRAQGMY128F425A2F5',1995
'TRAQZBF128F42830A1',1997
'TRAQZDZ128F92C9FCE',1981
'TRAQZQX128F931338F',2010
'TRAQZQC128F14ACB44',2002
'TRAQTBF12903CCC1B7',1997
'TRAQTOS128F428E94',1994
'TRAQTYT12903D134AC',1976
'TRAQTCE128F92E341E',1990
'TRAQTRL128F428C2AF',2002
'TRAQTKV128F427BFA5',2003
'TRAQSYW12903CB969',2009
'TRAQSWI128F9343039',1989
'TRAQSPU128F422146',2004
'TRAQADQ12903CDCEF5',2006
'TRAQACX128F92FE83D',1988
'TRAQAIW12903C9B61E',1996
'TRAQAMG128F934AED9',1994
'TRAQAPL12903CB18F0',1999
'TRAQFEZ128F92E565D',1999
'TRAQFDL128F427E823',1992
'TRAQFXU128F424DF7C',2007
'TRAQOMM12903CC1D1C',1995
'TRAQOOL128F93030A4',1983
'TRAQOOW128F932FA3C',2010
'TRAQOSE128F42575EF',1992
'TRAQHHV128F92E0787',1997
'TRAQHWF128F146FF11',2006
'TRAQHNX128E07822A7',2001
'TRAQHAK128F425EDD8',2006
'TRAQHOI128F4233163',2007
'TRAQHLV12903CB6474',1988
'TRAQHVX128F92E444A',2009
'TRAQMCM128F934CF43',2001
'TRAQMNQ128F4250FD8',1994
'TRAQMNB12903CDD58F',2002
'TRAQMOX12903CAEBD7',1995
'TRAQMBC128F424FC8',2002
'TRAQJGB128F426A9B6',1994
'TRAQJOP128F424C3D2',2002
'TRAQJAU128F42585AD',2008
'TRAQJAM128F14AC5E8',1982
'TRAQJFK128F428508A',2008
'TRAQJSB128F1454BB2',1997
'TRAQCKG128F421C277',2008
'TRAQCCG128F14AD361',2005
'TRAQCVQ128F92D2B3D',2008
'TRAQCFH128F92FE30F',2009
'TRAQDSN128F42934A2',2001
'TRAQDXL128F4260EB8',1976
'TRAQDBO128F92ED2AC',2005
'TRAQDXM128F421F033',1999
'TRAQDXE128F92C3197',1993
'TRAQDZZ128F42AF66A',2005
'TRAQDID128F92FF26D',2007
'TRAQDUR128F931B4E9',1994
'TRAQDZM128F426444D',2000
'TRAQVFU12903CDCB07',2008
'TRAQVTO128F14696A6',1995
'TRAQVMY128F424C862',2003
'TRAQVDI128F42969C8',2010
'TRAQVJM128F9310F20',2009
'TRAQVSH128F92EF9A5',2000
'TRAQVLJ128F4283F4D',1998
'TRAQVCT12903CD7F32',1960
'TRAQVWM128F426CFAD',1988
'TRAQVQM128F933DFE',2008
'TRAQQUX128F92F9F10',2008
'TRAQQLM128F147CBFE',2006
'TRAQQEE128EF342942',1978
'TRAQQHJ128F9345DC3',2001
'TRAQQTW128F1466D86',1995
'TRAQQVR128F4255A3A',2005
'TRAQQOG128F934B0A1',2000
'TRAQQUC128F9314732',1998
'TRAQQZN128F931FA31',2008
'TRAQQYH12903D0C595',2009
'TRAQXAZ12903CF156D',2009
'TRAQXKZ128F429D175',1967
'TRAQXJY12903CF3A0E',1997
'TRAQEZO128F9345243',1976
'TRAQELD128F4274F52',1998
'TRAQEUQ128F425282E',1999
'TRAQEOG128F9353981',1996
'TRAQEEB128F9332D97',1992
'TRAQEOP12903CA65E2',1998
'TRAQEKD128F425293D',2004
'TRAQEFY128F42A0036',1999
'TRAQEVV128EF34E413',2006
'TRAQBNL128F4254D13',2005
'TRAQBXG128F9352821',2009
'TRAQBTU128F931BB1D',2009
'TRAQBNL128F421DC67',2005
'TRAQKUB128F1460B81',2002
'TRAQKZA128F9306913',2001
'TRAQKIM128F42618D0',2006
'TRAQKVC128F425E65C',1982
'TRAQKPR128F427DDF8',1999
'TRAQKVM128F145BB26',1992
'TRAQKCW128F9352A52',2009
'TRAQLXW128F4278459',2005
'TRAQLOD128F145EC9D',1998
'TRAQLNE128F42AC1AF',1995
'TRAQYXL128F425EA21',1998
'TRAQYZO128F930BC98',2003
'TRAQYVG128F92FE7E1',1994
'TRAQYFL12903D138CF',2010
'TRAQYOC128F9341CDC',2001
'TRAQYWJ128F931282C',2009
'TRAQYUA128F428742F',1999
'TRAQPHP128F92F1464',2006
'TRAQPAW128F423666C',1998
'TRAQPHD128F4226E5E',1996
'TRAQPKV128E078EE32',1993
'TRAQPFR12903CC26CF',2008
'TRAQPZK128F9326C80',1996
'TRAQWKC128F428BD2C',2005
'TRAQWGP128F932EAFE',1994
'TRAXRSK128F42B44D2',1994
'TRAXRLN128F425C047',2004
'TRAXRAA128F931DFC4',1995
'TRAXRUB128F92DF1CF',2005
'TRAXUIZ12903CDF737',1998
'TRAXUHM128E078900C',2004
'TRAXULE128F9320132',1965
'TRAXUBQ128F4242E2F',2005
'TRAXUPN128F42855C8',2007
'TRAXUBG128F9332164',1967
'TRAXUQL128F932D6C4',2007
'TRAXIVK128F42628CA',1991
'TRAXIYH128F92EE3B3',2005
'TRAXIIG128F427E41A',1995
'TRAXIPO128F14923B2',1992
'TRAXIES128F426C8F0',1993
'TRAXIYW12903CB4343',2003
'TRAXNWF128F422936F',2001
'TRAXNKL128F42AFD92',2006
'TRAXNMN128F4294EA6',2006
'TRAXGEA128EF33F237',2003
'TRAXGVY128F933E9C9',2006
'TRAXGZH128F427D44C',1998
'TRAXZSJ128F145B3B0',1977
'TRAXZET12903CC1964',2009
'TRAXZVZ128F93442A',1989
'TRAXTQS128F428AC41',2007
'TRAXTSU128F4241835',2004
'TRAXTAU128F930A7EF',1998
'TRAXSWX128E0792BEF',1996
'TRAXSWS128F4254E1A',2002
'TRAXSBC128F42AB297',2008
'TRAXSYH128F9307A73',1992
'TRAXSUN128F426D36',2007
'TRAXAAS128F146B741',1980
'TRAXAHC128F421D3C3',1995
'TRAXAOX128F930DB6',1995
'TRAXATR128F4244382',1999
'TRAXATF128F42AAA52',2007
'TRAXAIT128F92D80C6',2004
'TRAXAZZ128F4255FAF',2005
'TRAXAYE128F9354352',2000
'TRAXAMO128F4289D24',2005
'TRAXFBO12903CDFCFC',2006
'TRAXFXT128F426A33A',1999
'TRAXOHK128F42514BE',1996
'TRAXOQD12903CDD59D',2002
'TRAXOWL128F9343C95',2008
'TRAXOPF128F428B670',1992
'TRAXOQP128F930DD49',2001
'TRAXHFY128F932E4E7',2006
'TRAXHFE128F93065A9',2001
'TRAXMUC128F4273749',2001
'TRAXMDO128F9342A54',2003
'TRAXMAK128E07822C',2009
'TRAXMWV128F14612A',2002
'TRAXMDR128F92E4AF7',2009
'TRAXMNY12903CB5207',2006
'TRAXJHY128F426BE4C',2006
'TRAXJOA128F93474E8',2001
'TRAXJHG128F427EA02',1999
'TRAXJVO128F42AC534',2005
'TRAXJQM128F42903F2',2007
'TRAXJVR12903CD2576',2004
'TRAXJBW128E0788652',1994
'TRAXCVG12903CF523C',2009
'TRAXDEF128F4253194',1993
'TRAXDZH128F425C673',1992
'TRAXDML128E079159C',2005
'TRAXDPS128F14AD21',2004
'TRAXDAH128F422BBFC',2006
'TRAXDFV128F93180C0',2007
'TRAXDNU128F9341CDE',1973
'TRAXVEB128F14743B',1994
'TRAXVGE128E0783F1D',2004
'TRAXVYK128F9313151',1996
'TRAXQDR128F4260194',2003
'TRAXQUZ128F42B77BE',2000
'TRAXQNF128F1486DD9',2006
'TRAXQNR128F4282B06',1993
'TRAXXGI128F14688C7',1997
'TRAXXQA128F9301855',1999
'TRAXXVN128E0791AE4',1968
'TRAXXTA128F146BCA7',2006
'TRAXXYI12903CC4FDC',1999
'TRAXXIT128F4263075',1988
'TRAXXJZ12903CF1731',1959
'TRAXEAE128F42930AA',2005
'TRAXEML128F934BC04',2007
'TRAXEHW128F423E590',2004
'TRAXEQE128EF35CB1C',1993
'TRAXEAY128F931C3D0',1994
'TRAXBLJ128F92EEBB1',2005
'TRAXBFN12903C9D50E',2005
'TRAXBVE128F932BD11',2008
'TRAXBYL128F92DA505',2002
'TRAXBLT128F42A2099',1991
'TRAXBTV12903CD8399',2006
'TRAXBUC128F1469548',1981
'TRAXKGF128F92D68E9',1985
'TRAXKLH128F4289138',2005
'TRAXKNA128F14ACB56',2002
'TRAXKVO12903CD735A',2000
'TRAXKAQ128F930BCD6',1981
'TRAXKPM12903D0611E',2009
'TRAXLAY12903CA8612',1981
'TRAXLIU128E07860D4',2001
'TRAXLZU12903D05F94',1987
'TRAXLPR128F428E466',2007
'TRAXLYT128F9348137',2001
'TRAXLGO128F4295A2',2003
'TRAXLLA128EF33DB69',2002
'TRAXYCY128F42409F3',2002
'TRAXYGR128EF3456B5',2006
'TRAXYGX128F93158FC',2002
'TRAXPGM128F428BBA6',1991
'TRAXPHE128F92F4100',1993
'TRAXPEN128F933F4DC',1956
'TRAXPJU128F148ADE8',2000
'TRAXPVO128F427C41E',2003
'TRAXWQU128F42716E2',2001
'TRAXWLM128F1453E3',2005
'TRAXWDS12903CEE35E',2009
'TRAEROB12903CE3E7D',2009
'TRAERST128F4267A39',1975
'TRAERCU128F42660A2',2001
'TRAERST128F4266F90',1994
'TRAERAC128F92E0186',2008
'TRAERNN12903CEABCE',1987
'TRAEROM12903CB2814',1995
'TRAERPT128F931103E',1964
'TRAEUVH128F422559A',2005
'TRAEUDO128F149CD13',1999
'TRAEUJB128F427B76F',1998
'TRAEUHN128F92E2C7F',1998
'TRAEUGG128E07826F2',1993
'TRAEUIW12903D018F0',2010
'TRAEIMT128F1466ED6',1995
'TRAEIKX128F92CCFB6',2007
'TRAEIKW128F1456B1A',2001
'TRAEIDZ128F42658BC',2003
'TRAENUU128F424F50C',2006
'TRAENGX12903CBDFF6',2006
'TRAENJB128F9319E46',2005
'TRAENGY128F4272846',2003
'TRAENVO128E0781A16',1998
'TRAENRA128F934B998',1979
'TRAEGJE128F42656F1',2001
'TRAEGRF128F426B2D2',1993
'TRAEGBE128F4284973',2003
'TRAEGUL128E078B0C1',1993
'TRAEGRR128F422285F',1998
'TRAEGRU128F9358874',2004
'TRAEGMO128F146D5F6',1965
'TRAEZKA128F4282B79',1998
'TRAEZLQ128F427F954',2006
'TRAEZFJ128F422A5C0',2006
'TRAETLY128F92FBEE0',2000
'TRAETGI12903CBCC00',2001
'TRAETTV12903CBBD09',1994
'TRAETPQ128F92E562A',2003
'TRAETWP128F421AD6A',1996
'TRAETYC128F933BBF4',2001
'TRAETAG128F93385AE',1991
'TRAETZJ128F422B208',2006
'TRAESWB128F149CB2C',1982
'TRAESJK128E0792227',2004
'TRAESDC12903CCEA5E',1982
'TRAEABT128F931984D',2003
'TRAEAST128F42931B1',2007
'TRAEASY128F148247C',2006
'TRAEATL128F42690A7',1974
'TRAEAZV12903D0CBA6',1999
'TRAEFDK128F1473B92',1968
'TRAEFON128E078C6F8',1971
'TRAEFPN128F930BD07',1998
'TRAEFYR128F4268253',2000
'TRAEFDB128E0783952',2004
'TRAEOOH128F934ACD4',1997
'TRAEOUE128F93187B9',2009
'TRAEOMS128F4262357',1994
'TRAEOUQ128F9322E73',1991
'TRAEOUM128F42915ED',1994
'TRAEOBA12903CAFAB0',2009
'TRAEOVG12903CEDD3A',2010
'TRAEOGO128F93302B9',2005
'TRAEHNA128F423786C',2005
'TRAEHXW128F146F3C5',1977
'TRAEHMP128F92DCC42',2008
'TRAEHTK128F14A4706',1968
'TRAEMGL128F4266177',1995
'TRAEMAA128F428E58F',1982
'TRAEMGG12903CEBB52',2010
'TRAEMNZ128F9334662',1987
'TRAEJXI128F4291A83',2007
'TRAEJFN128F4291C10',1997
'TRAEJDC128F92D1684',1977
'TRAECVW128E078884D',2004
'TRAECWE128F1498516',1976
'TRAECWI128F4226133',1995
'TRAECBR128F429F8C0',2003
'TRAEDYD128F425A868',2004
'TRAEVLC128F9306C77',2003
'TRAEVHU128F92D9EA0',2009
'TRAEVLZ128F932D969',1998
'TRAEVRU128F4263351',1984
'TRAEVIK12903CCC7E2',1969
'TRAEVEE12903CEB465',1997
'TRAEVRI128F93608F3',2003
'TRAEQZJ128F93522F8',2006
'TRAEQLX128F1468799',1996
'TRAEQZR128F92E9D73',1963
'TRAEQAB128F429C226',1999
'TRAEQOS128F92EFD47',2002
'TRAEQTU12903CC55A2',1993
'TRAEQPB128F1475024',1992
'TRAEXEA128F933C67D',1988
'TRAEXTM128E07811E1',2004
'TRAEXXT128F427AF12',2003
'TRAEXHW128F92E2602',2006
'TRAEEGO12903CF7D27',1966
'TRAEELO128F425BD8F',2000
'TRAEEMP128F92F4B9C',2000
'TRAEBOH128F9314977',2007
'TRAEBXS128F429933A',2001
'TRAEBSY128E07873C0',1991
'TRAEBXE128F933B4F5',2007
'TRAEBLA128F423CBCA',2006
'TRAEBQO128F933C48A',2003
'TRAEKCV128E0781A5',1982
'TRAELUY128F93147BA',1996
'TRAELRO128F92DD2F1',2008
'TRAEYHF128F14B06D0',1999
'TRAEPZJ12903CB00C4',2001
'TRAEPGE128F9328E94',1992
'TRAEPAW128F4285BA',1996
'TRAEPGQ128F932AE6D',1994
'TRAEPIY128E0786AB7',2000
'TRAEPGH128F9343CD8',1989
'TRAEWGT128F930A556',1998
'TRAEWUW128F42710A4',1994
'TRAEWVG128F428AC7F',1995
'TRAEWXY128E0786183',2004
'TRAEWQN128F4286306',2006
'TRAEWLF128F42B1F89',2007
'TRABRGV128E07999DF',2005
'TRABRMJ128E0780E42',1997
'TRABUYT128F93069C8',2009
'TRABUHH12903CA9F20',2009
'TRABUSZ128F4257BA',1995
'TRABUUH128F4241346',2006
'TRABUCZ128F424163A',2005
'TRABUMO12903CBE25F',2009
'TRABUZC128E078603F',2003
'TRABURP128F145D5DC',1995
'TRABULK12903CC1559',1979
'TRABUML128F4214EB',1993
'TRABIKX128F930CE4F',2006
'TRABIOI12903CD8B9',2009
'TRABIEL128F931E1F2',1983
'TRABIQP128F427D0DD',2001
'TRABISL12903D08B0D',2005
'TRABIWU12903CDF3B7',1994
'TRABIPA128F1458F79',1985
'TRABNEX128F92C9DEA',2007
'TRABNEV128F92F9F62',2005
'TRABNDD128F933D3C7',2010
'TRABNET128F14560AC',1983
'TRABNRG128F425E087',1982
'TRABNBD128F426FA88',2002
'TRABNIQ128F4261298',2005
'TRABNLE128EF34B85D',2006
'TRABGZL128F428A25',2002
'TRABGWT128F9334E43',2003
'TRABGIA128F4226F8A',2002
'TRABGMB12903CF50FE',1991
'TRABGUU128F4227C0A',2007
'TRABZPI12903CEB0EC',2004
'TRABZQU128F92ECDEF',1981
'TRABZCL128E0789AED',2005
'TRABZOP128F9316E24',2005
'TRABZRB128F423EFA9',2008
'TRABTBA128F9312BD8',2009
'TRABTXS128F92E2FDC',2009
'TRABTNT128F9315009',2004
'TRABTSM128F426AF07',2001
'TRABTZP128F92D9357',2004
'TRABTTC12903CC34E8',1992
'TRABSKK128F421A902',2005
'TRABSXW128F4233422',2007
'TRABSAR128F42324A8',2008
'TRABAFP128F931E9A1',2000
'TRABAFJ128F42AF24E',1999
'TRABAZH128F930419A',1993
'TRABFPX128F9331F21',1999
'TRABFZX128F4241355',2006
'TRABFKN12903CAF61',2007
'TRABFTP12903CE6A47',1998
'TRABFGJ12903CF6A75',1967
'TRABFQC128F4265349',1993
'TRABOXX128F92F29E',2007
'TRABOOL128F426E836',1999
'TRABONH128F92D58DA',2008
'TRABHVL128F92EFB0E',2005
'TRABHNS128F93125B5',1999
'TRABHTQ128F92DB038',2000
'TRABHBA128F424CF80',2009
'TRABHCE128F426361',2004
'TRABMDN128F4222B61',2004
'TRABMDW128F14682DD',1995
'TRABMKI128F422E0BE',1996
'TRABMZZ128F4249C60',2006
'TRABMYD128F428BD38',2005
'TRABJRW128F92EEABD',2006
'TRABJIX128C7196953',2003
'TRABJOT12903CD66AA',2009
'TRABJZT128F425C8DC',1995
'TRABJWA128F9309C09',1999
'TRABJIA128F14B189F',2006
'TRABJGY128F93539F9',2004
'TRABCUQ128E0783E2',2004
'TRABCRU128F423F449',2008
'TRABCTK128F934B224',2003
'TRABCIX128F4265903',1994
'TRABCXB128F4286BD3',2000
'TRABCEC128F426456E',2003
'TRABDTV128E0791839',1998
'TRABDVD128F4292CDF',1998
'TRABDSK128F42443F1',2005
'TRABDZC128F42AC23F',1999
'TRABVIZ128F42BA066',1982
'TRABVWG128F9359323',1999
'TRABVIH128F92EDCDA',1994
'TRABVVN12903CB6445',2007
'TRABVIU128E0780DA0',2000
'TRABVAR128F421CFC',1999
'TRABQZK128F92F54F4',1995
'TRABQVM128F92F7544',2007
'TRABXHC128F4250CCE',1974
'TRABXVE128F4284AFC',2004
'TRABXPR128F92F27FE',2003
'TRABXSA128F932BD6F',2001
'TRABEKF128F42765FF',2006
'TRABEBP12903C9BA03',2008
'TRABEFN128F92D925',2000
'TRABERS128F4247FE1',2003
'TRABBOP128F931B50D',1994
'TRABBXU128F92FEF48',2004
'TRABBNP128F932546F',2005
'TRABKUJ128F4292445',2000
'TRABKJU128F422A7FE',2006
'TRABKRG128F930641C',2004
'TRABKBS128F42823EC',2005
'TRABKMS128F92EAFAA',2005
'TRABLND12903CA653',1993
'TRABLYQ128F429A9F8',2001
'TRABLHU128F1473B67',1971
'TRABLGI128F42B867A',2006
'TRABLSO128F14A4707',1968
'TRABLQE128F92E5E75',2008
'TRABLMN128E0792687',2001
'TRABLOM128F426BE8A',1963
'TRABYEY128F933773A',1999
'TRABYSX12903CFC9E4',2005
'TRABYAR128F931B1A4',2002
'TRABYVN128F429E5CF',2001
'TRABPAU128F429C1BD',2006
'TRABPHE128F42A1E65',1991
'TRABPKX128F14938FE',2006
'TRABPAG128F92E2D80',2006
'TRABPUI12903CF22CE',2004
'TRABPYJ128F92DA476',2006
'TRABWPT128F42B06CC',2006
'TRABWFU128F425949F',2005
'TRABWJA128F1460CFC',2003
'TRAKRQW128F427D6E3',1999
'TRAKREH128F42750C6',2003
'TRAKRXM128F4250E33',1996
'TRAKRQS128F4238518',2006
'TRAKRQK12903CB3006',2006
'TRAKRGZ128F42255B1',2005
'TRAKROC128F9326B09',2009
'TRAKUKL128F4295046',1993
'TRAKURV12903CEE1C7',2002
'TRAKUJS128F14668E5',1996
'TRAKUNC128F147C549',1986
'TRAKIHI12903D007DE',2007
'TRAKIKG128F932BC18',2005
'TRAKILX128F42892BF',2008
'TRAKNBW128F4249FD8',1981
'TRAKNDG128F428A228',2001
'TRAKNPA128F4238BCC',2006
'TRAKNLE128F42A7F9E',1971
'TRAKNRO128C7196883',2003
'TRAKGDZ12903CE4867',2010
'TRAKGDA128F423CBC8',2006
'TRAKGRM128F149DAF',1997
'TRAKGAX128F4264182',1979
'TRAKGGU128F428D83C',1998
'TRAKTJE128F93539EF',2004
'TRAKTWZ128EF35E206',1986
'TRAKTZY128F148C55C',1993
'TRAKSPS128F933B3D9',2005
'TRAKARY128F427253E',2003
'TRAKABH128F14A0747',1995
'TRAKAJM128F429BEED',1997
'TRAKAGL128F148B3B7',1986
'TRAKFSV128F4257C10',2001
'TRAKFWY128F429DA3D',2001
'TRAKFKB128F92EFA7F',1996
'TRAKFLO128F42775B4',2007
'TRAKFHT128F92E830D',2006
'TRAKFYU128F4283EB5',2004
'TRAKFPX128F4235FEF',1999
'TRAKOEB128F1478783',2006
'TRAKOLG128F427541A',2006
'TRAKOWI12903D04402',2007
'TRAKOBG128F9344340',1990
'TRAKOLY128F4280217',1977
'TRAKOUK12903C9B83A',2008
'TRAKORW128F1484DF0',1993
'TRAKOXF128F1477B81',1986
'TRAKOPE128F421CE6A',1995
'TRAKORU12903CEDC22',2004
'TRAKOWP128F42988F8',1988
'TRAKHYP128E0792F07',1996
'TRAKHYW128F422E20A',2006
'TRAKHAU128F42927B4',2002
'TRAKHFI128F1475133',1992
'TRAKHXX128E07877E',1999
'TRAKHUW12903CF0048',1998
'TRAKMYR128F4281FAA',1990
'TRAKMGY128F4269E37',1996
'TRAKMLM128F14932B0',1992
'TRAKMUO128F4215890',1995
'TRAKJAE128F92DCC67',2008
'TRAKJTB128F148C560',1993
'TRAKJYQ128F934B22E',2003
'TRAKJZU128EF34BE38',2007
'TRAKJOW128F1489DE4',1967
'TRAKCAE128F92DACD8',1994
'TRAKCHU128F4234E44',2005
'TRAKCUU128F1489FAD',2006
'TRAKCPH128F930F9CD',2003
'TRAKCXY128F92D6D9E',1990
'TRAKDGR128F4294231',2001
'TRAKDMK128F92F9AFC',2009
'TRAKDCQ128F42A247A',1989
'TRAKDDB128F92D168A',1979
'TRAKDDH128F427813C',1992
'TRAKVQI12903CB7343',1958
'TRAKVJB128F4279598',2003
'TRAKVSG128EF34E609',2003
'TRAKVFJ12903CD4045',2006
'TRAKVCR12903CC764E',2010
'TRAKVLY128F426E6AD',1963
'TRAKVHK128F92DCC3C',2008
'TRAKQXJ128F147A028',2006
'TRAKQKT128F4259E25',2003
'TRAKQCY128F934416C',2007
'TRAKXNZ128F931DC2',2006
'TRAKXYJ128F42525ED',1992
'TRAKXJS12903CE0434',1978
'TRAKXVA128F423A0EF',2003
'TRAKXIR128F92CF85A',2003
'TRAKXLI128F92ED809',2001
'TRAKXBQ128F423EED6',1999
'TRAKXMS12903CB36F2',2001
'TRAKEFC128F4271F38',2004
'TRAKEDS128F9337392',2004
'TRAKEVX128F4246BF3',2006
'TRAKEMT128F92C2CAC',1989
'TRAKEUZ128E078BE99',1997
'TRAKEOS12903CF523F',2009
'TRAKBON128F9311039',1964
'TRAKBAS128F427F12A',1990
'TRAKBTM128F4279096',2000
'TRAKBYP128F42385F0',2008
'TRAKKTE128F934B0D9',1963
'TRAKKCD128F92D95AC',1987
'TRAKKMS128F42B3BF6',2002
'TRAKKOH128F42AF40E',2007
'TRAKKGJ128F1469B28',1992
'TRAKLML128E07999DA',2005
'TRAKLEZ128F4270649',2005
'TRAKLHO128F42BA554',1972
'TRAKYRW128F425979E',2000
'TRAKYXS128F4248FE3',2008
'TRAKYHF128F42944ED',1986
'TRAKYWY128F9310CF4',1993
'TRAKYCT12903CBBE17',2010
'TRAKYNP128F427FB32',1995
'TRAKYON128F429470C',1989
'TRAKPNA128F423B01D',2006
'TRAKPSR128F146A1DC',1994
'TRAKPHP128F42807B0',2001
'TRAKPJC128F4258613',2005
'TRAKPJU128F9300B55',2003
'TRAKWZS128F4284294',2007
'TRAKWNL12903CC37B6',2009
'TRAKWUV128F42699BD',1992
'TRAKWKF128F92EE20C',2006
'TRAKWOG128F425F89A',1968
'TRAKWTG128F42454E2',2008
'TRAKWJG128F14AEE04',2006
'TRAKWXS128F930F798',2002
'TRAKWXV128F42889F',2003
'TRALROP128F92CA9CC',1999
'TRALRKT128F932B1CD',1993
'TRALRTY128F428BE43',1999
'TRALRKB128F42B74D2',1994
'TRALRYI128F147158D',2006
'TRALRNQ128F428CE3E',2002
'TRALUYE12903CD42B',2002
'TRALUZX12903CAD456',1996
'TRALUAQ128F427EB26',2003
'TRALUTY128F9322DC0',1994
'TRALULA128F932B9D0',1998
'TRALUZM128C7196779',1973
'TRALUNR128EF3425DE',2007
'TRALIVO128F4279262',1972
'TRALIZA128F4233586',2007
'TRALIHL128E0791C9A',1978
'TRALIEV128F92DE23C',2006
'TRALIOV128F92C50C4',1992
'TRALNPA128F423CD2D',1999
'TRALNOD128F4264AE',1984
'TRALNFM12903CCE7FA',2000
'TRALNES128E078B122',1961
'TRALNAU128F9340B60',2007
'TRALNJR128F145AC96',1989
'TRALNAB128F421B318',2007
'TRALNDQ128F930DB3A',1953
'TRALGOQ128F93409F3',2002
'TRALGZN128F14956C4',1995
'TRALGJT12903CC460F',2001
'TRALGCD128F42A6346',2006
'TRALGWZ128F4241B20',1981
'TRALGQH12903CD4922',2006
'TRALGYO128F934D18D',2009
'TRALZTM128F92EC5F0',1996
'TRALZXZ128F92E26EF',1988
'TRALZUL128F4236D23',2005
'TRALZKE128F42A45D1',2007
'TRALZBP128F4263E1A',1998
'TRALTDA128F427D0A3',2008
'TRALTKQ128F932DA67',1999
'TRALTTR12903C9E32E',1998
'TRALTZZ12903CB7DD0',1995
'TRALSAJ128F92EDC84',1991
'TRALSIS128F4223DAC',2006
'TRALSWJ128F1467EDE',1996
'TRALSOA128F4275F49',1998
'TRALSXX128F92F94B0',1977
'TRALAZE12903CA5A3',2010
'TRALAJG128F4213080',1999
'TRALAZG128F93170BF',2006
'TRALAGU128F9343FC7',2007
'TRALAKV12903CBD7F6',1983
'TRALFJW128F92FB86C',2007
'TRALFBU12903CC030F',2006
'TRALOBQ128F428AB9E',1988
'TRALOUF128F422F329',2006
'TRALOBE12903CDA6C5',2000
'TRALODZ128F931FA34',2008
'TRALONM128EF35A199',2006
'TRALOCJ128F427D106',2008
'TRALHUV128F92CBAF',1991
'TRALHMS128F930C08C',2009
'TRALHAL128F92DE850',2009
'TRALHIQ12903D00496',2009
'TRALMTD128E07862AC',1992
'TRALMBM128F92EAA15',2007
'TRALJBT128F4266FD8',2001
'TRALJVQ128F428C764',2007
'TRALJGO128F9347068',1999
'TRALCNL128F92CF5B9',2005
'TRALCFV128F93417AD',2004
'TRALCUP128F426247F',2000
'TRALCPV128F4254A68',1996
'TRALCCO12903CEBB97',1976
'TRALCHX128F422F1D9',2004
'TRALDHD128F42775BA',2007
'TRALDDK128F9300AC5',2005
'TRALDSB12903CB4242',2000
'TRALDCM128F4222464',1998
'TRALDEZ128F4265BF7',1983
'TRALDYU128F422C336',1997
'TRALDUE128F9312AF2',2009
'TRALDWN128EF33FB6E',1990
'TRALDAC128F9349882',1995
'TRALVTD128F424514C',2000
'TRALVKP128F42AD00C',1994
'TRALVNT128F931C4C6',2005
'TRALVCW128F4288926',2007
'TRALVZY12903D0048',2009
'TRALQXV12903C9FE7',2004
'TRALQZK128F429802D',2004
'TRALQGZ128F146F500',2005
'TRALXGM128F92C7D26',2008
'TRALXYQ128F1470E15',2001
'TRALESW128F92C7B94',1999
'TRALEPN128F9311179',2004
'TRALENK128F92F39E9',1980
'TRALERB128F4243938',1994
'TRALECB128F42A35E8',1997
'TRALBFX12903D00703',2009
'TRALBHB12903CA2E52',2007
'TRALBLP128F92D93B7',2002
'TRALBIA128F4272082',2007
'TRALBOZ128F4251490',1979
'TRALKHT128F148833',1966
'TRALKBG128F1457FCF',1992
'TRALKVK128F14554D7',1996
'TRALKHJ128F92E9D36',1962
'TRALKRO128F931CF20',1997
'TRALLOU12903CC36FE',1994
'TRALLRJ128F428CB6F',2001
'TRALLQJ128F933C68A',1988
'TRALLSP128F148AD75',2001
'TRALYAK128F42383B9',1990
'TRALYQN128F42624E1',1999
'TRALYEW128F146A755',2000
'TRALYWI128EF33EDC7',2004
'TRALPQV128F424F989',2001
'TRALPGS128F93351B3',1989
'TRALPFL128F424B5F4',2008
'TRALPZN128F4241A2F',1997
'TRALPKG12903CDCA8A',2009
